"code","name","lat","long","metro"
"MNG","MNG - Maningrida Airport",-12.055006,134.23369,11961
"MNI","MNI - John A. Osborne Airport",16.79143,-62.193333,8608
"MOD","MOD - Modesto City–County Airport (Harry Sham Field)",37.626995,-120.95604,4240
"MOQ","MOQ - Morondava Airport",-20.287155,44.316883,5398
"MOV","MOV - Moranbah Airport",-22.058863,148.07607,7602
"MOX","MOX - Morris Municipal Airport",41.4241,-88.419426,1102
"MRX","MRX - Mahshahr Airport",30.549677,49.153034,2887
"MSU","MSU - Moshoeshoe I International Airport",-29.455463,27.55906,1619
"MSZ","MSZ - Moçâmedes Airport (Yuri Gagarin Airport)",-15.257567,12.150431,2210
"MTT","MTT - Minatitlán/Coatzacoalcos International Airport",18.102478,-94.57798,798
"MUA","MUA - Munda Airport",-8.326944,157.26306,11971
"MUH","MUH - Marsa Matruh International Airport",31.33808,27.216972,3536
"MUN","MUN - José Tadeo Monagas International Airport",9.749867,-63.15707,1292
"MVB","MVB - M'Vengue El Hadj Omar Bongo Ondimba International Airport",-1.65,13.433333,4197
"MVF","MVF - Gov. Dix-Sept Rosado Airport",-5.1904332,-37.3443872,1859
"MVT","MVT - Mataiva Airport",-14.872255,-148.71371,11976
"MYW","MYW - Mtwara Airport",-10.336111,40.181946,3817
"MZH","MZH - Amasya Merzifon Airport",40.827957,35.50359,3927
"MZW","MZW - Mécheria Airport",33.528416,-0.24075,4020
"NAU","NAU - Napuka Airport",-14.176604,-141.26678,11980
"NEV","NEV - Vance W. Amory International Airport",17.205244,-62.592316,6928
"NLD","NLD - Quetzalcóatl International Airport",27.449276,-99.56896,1164
"NLF","NLF - Darnley Island Airport",-9.579406,143.78065,11983
"NLH","NLH - Ninglang Luguhu Airport",27.54064145,100.759596149282,6317
"NOP","NOP - Sinop Airport",42.019913,35.082405,6514
"NOT","NOT - Marin County Airport (Gnoss Field) (FAA: DVO)",38.14185,-122.55686,1161
"NOV","NOV - Albano Machado Airport",-12.803149,15.749518,1138
"NRK","NRK - Norrköping Airport",58.58336,16.233902,2423
"NRR","NRR - José Aponte de la Torre Airport (FAA: RVR)",18.25354,-65.644104,743
"NTQ","NTQ - Noto Airport",37.29526,136.95732,4269
"NTR","NTR - Del Norte International Airport",25.86594,-100.23907,231
"NTX","NTX - Ranai Airport",3.9057925,108.38804,8656
"NUK","NUK - Nukutavake Airport",-19.28499985,-138.7720032,11993
"NVI","NVI - Navoi International Airport",40.119007,65.16996,2343
"OAG","OAG - Orange Airport",-33.37899,149.1247,4019
"OAL","OAL - Capital do Café Airport",-11.490946,-61.449913,2473
"OCC","OCC - Francisco de Orellana Airport",-0.4617447,-76.98622,5224
"OCJ","OCJ - Ian Fleming International Airport",18.403889,-76.96778,6999
"OCM","OCM - Boolgeeda Airport",-22.539936,117.27515,11999
"ODY","ODY - Oudomsay Airport",20.682714,101.993645,8755
"OGL","OGL - Ogle Airport",6.805783,-58.10532,2561
"OHH","OHH - Okha Airport (Novostroyka Airport)",53.517883,142.89047,6330
"OKI","OKI - Oki Airport",36.177696,133.33008,7008
"OLF","OLF - L. M. Clayton Airport",48.094334,-105.57487,12004
"OLP","OLP - Olympic Dam Airport",-30.483551,136.88443,8619
"OLU","OLU - Columbus Municipal Airport",39.255665,-85.89713,3568
"ONJ","ONJ - Odate–Noshiro Airport",40.194973,140.37277,2774
"ONS","ONS - Onslow Airport",-21.665634,115.11224,8545
"OSN","OSN - Osan Air Base",37.086216,127.039185,662
"OUL","OUL - Oulu Airport",64.93088,25.355837,2031
"OUZ","OUZ - Tazadit Airport",22.7576261,-12.4870482652049,4483
"OXF","OXF - Oxford Airport (London Oxford Airport)",51.832874,-1.3157703,963
"PBO","PBO - Paraburdoo Airport",-23.173788,117.74788,12013
"PBU","PBU - Putao Airport",27.329494,97.42669,12014
"PCN","PCN - Picton Aerodrome",-41.338593,173.96353,5816
"PCP","PCP - Príncipe Airport",1.6650845,7.4117746,8512
"PED","PED - Pardubice Airport",50.01977,15.734295,1604
"PEQ","PEQ - Pecos Municipal Airport",31.390116,-103.51116,6960
"PGU","PGU - Persian Gulf Airport",27.387007,52.73392,7442
"PGZ","PGZ - Comte. Antonio Amilton Beraldo Airport",-25.188438,-50.142086,1459
"PHK","PHK - Palm Beach County Glades Airport",26.788633,-80.691216,4657
"PHQ","PHQ - The Monument Airport",-21.88326,139.9775241,12022
"PHS","PHS - Phitsanulok Airport",16.771635,100.281456,3798
"PIN","PIN - Júlio Belém Airport",-2.669512,-56.76967,2891
"PIU","PIU - FAP Captain Guillermo Concha Iberico International Airport",-5.206479,-80.617874,1135
"PKD","PKD - Park Rapids Municipal Airport (Konshok Field)",46.9221813,-95.0586322,12026
"PKE","PKE - Parkes Airport",-33.132812,148.2381,6410
"PKP","PKP - Puka-Puka Airport",-14.81011,-138.81036,12028
"PLJ","PLJ - Placencia Airport",16.537516,-88.361565,12029
"PLO","PLO - Port Lincoln Airport",-34.603592,135.87622,6769
"PMG","PMG - Ponta Porã International Airport",-22.549639,-55.702614,2532
"PMK","PMK - Palm Island Airport",-18.755278,146.58139,8330
"PMY","PMY - El Tehuelche Airport",-42.759575,-65.10154,3432
"PNP","PNP - Girua Airport",-8.803947,148.3106,5851
"PNT","PNT - Teniente Julio Gallardo Airport",-51.670727,-72.52583,5417
"PPN","PPN - Guillermo León Valencia Airport",2.4525697,-76.6096,194
"PQQ","PQQ - Port Macquarie Airport",-31.432346,152.86551,4811
"PRA","PRA - General Justo José de Urquiza Airport",-31.789547,-60.483955,986
"PRH","PRH - Phrae Airport",18.131672,100.16365,5383
"PRI","PRI - Praslin Island Airport",-4.3234606,55.69215,5960
"PSU","PSU - Pangsuma Airport",0.8386968,112.935356,12041
"PTO","PTO - Juvenal Loureiro Cardoso Airport",-26.216385,-52.691612,1956
"PTQ","PTQ - Porto de Moz Airport",-1.74273455,-52.2370877311008,4343
"PTX","PTX - Contador Airport",1.8571877,-76.086685,2433
"PUK","PUK - Pukarua Airport",-18.38085,-137.019122,12045
"PVW","PVW - Hale County Airport",34.16783,-101.71612,6157
"PWQ","PWQ - Pavlodar Airport",52.19236,77.06302,1553
"PZB","PZB - Pietermaritzburg Airport",-29.642593,30.396027,1024
"PZO","PZO - Manuel Carlos Piar Guayana Airport",8.287893,-62.76001,981
"RAH","RAH - Rafha Domestic Airport",29.62611,43.490555,4408
"RAQ","RAQ - Sugimanuru Airport",-4.756704,122.56888,12051
"RAR","RAR - Rarotonga International Airport",-21.20243,-159.80688,8191
"RBQ","RBQ - Rurrenabaque Airport",-14.4275,-67.498055,6468
"RDN","RDN - Redang Airport",5.7650676,103.005005,12054
"REA","REA - Reao Airport",-18.46425,-136.44382,12055
"RHD","RHD - Termas de Río Hondo Airport",-27.506308,-64.933044,12056
"RIB","RIB - Riberalta Airport",-11.006398,-66.07634,4173
"RIH","RIH - Scarlett Martinez International Airport",8.385608,-80.13119,5820
"RJH","RJH - Shah Makhdum Airport",24.445042,88.614426,833
"RKA","RKA - Aratika-Nord Airport",-15.485299,-145.46887,12060
"RMT","RMT - Rimatara Airport",-22.638693,-152.8052,12061
"RON","RON - Juan José Rondón Airport",5.761703,-73.10928,3035
"ROO","ROO - Maestro Marinho Franco Airport",-16.588543,-54.72186,2271
"ROP","ROP - Rota International Airport (FAA: GRO)",14.172008,145.24376,12064
"RRS","RRS - Røros Airport",62.577057,11.353066,12065
"RTG","RTG - Frans Sales Lega Airport",-8.59827,120.480774,4731
"RTI","RTI - Rote Airport",-10.767032,123.07252,12067
"RVD","RVD - General Leite de Castro Airport",-17.836782,-50.958645,2385
"RWI","RWI - Rocky Mount–Wilson Regional Airport",35.853157,-77.89598,3379
"RXS","RXS - Roxas Airport",11.601075,122.748405,593
"RYK","RYK - Shaikh Zayed International Airport",28.39161,70.28706,1084
"RZR","RZR - Ramsar International Airport",36.904915,50.682606,4561
"SAH","SAH - Sana'a International Airport (El Rahaba Airport)",15.479529,44.21662,324
"SBR","SBR - Saibai Island Airport",-9.377,142.62283,12074
"SBT","SBT - Sabetta International Airport",71.218666,72.05665,12075
"SCM","SCM - Scammon Bay Airport",61.84454,-165.57375,12076
"SCY","SCY - San Cristóbal Airport",-0.9086996,-89.616234,8045
"SDD","SDD - Lubango Mukanka Airport",-14.92829,13.56812,792
"SDL","SDL - Sundsvall-Timrå Airport (Midlanda Airport)",62.528316,17.445328,3828
"SDN","SDN - Sandane Airport, Anda",61.829082,6.1078515,7849
"SEK","SEK - Srednekolymsk Airport",67.4746917,153.729985225768,8381
"SFH","SFH - San Felipe International Airport",30.93188,-114.808716,6327
"SFN","SFN - Sauce Viejo Airport",-31.70929,-60.806126,986
"SGX","SGX - Songea Airport",-10.683333,35.583332,3681
"SHM","SHM - Nanki–Shirahama Airport",33.66234,135.36058,3225
"SHO","SHO - King Mswati III International Airport (Sikhuphe Int'l)",-26.357834,31.72097,8043
"SIF","SIF - Simara Airport",27.16341,84.980225,2755
"SIS","SIS - Sishen Airport",-27.650833,22.999166,7432
"SJE","SJE - Jorge Enrique González Torres Airport",2.5705676,-72.641815,3415
"SJI","SJI - San Jose Airport",12.36149979,121.0469971,1731
"SKK","SKK - Shaktoolik Airport (FAA: 2C7)",64.37159,-161.22415,12091
"SKO","SKO - Sadiq Abubakar III International Airport",12.917711,5.2084002,1555
"SLJ","SLJ - Solomon Airport",-22.253525,117.84869,8404
"SMS","SMS - Sainte Marie Airport",-17.08964,49.81668,12094
"SNO","SNO - Sakon Nakhon Airport",17.19715,104.11593,3869
"SOJ","SOJ - Sørkjosen Airport",69.78533,20.957933,12096
"SON","SON - Santo-Pekoa International Airport",-15.505412,167.21968,7036
"SPY","SPY - San Pédro Airport",17.917324,-87.9651,7209
"SQG","SQG - Sintang Airport (Susilo Airport)",0.0658736,111.47638,12099
"SUJ","SUJ - Satu Mare International Airport",47.706463,22.88126,2360
"SUP","SUP - Trunojoyo Airport",-7.0236773,113.8911,3969
"SVB","SVB - Sambava Airport",-14.280171,50.175453,5103
"SVI","SVI - Eduardo Falla Solano Airport",2.151575,-74.76619,3570
"SWQ","SWQ - Sultan Muhammad Kaharuddin III Airport (Brangbiji Airport)",-8.488942,117.41487,12104
"SXK","SXK - Saumlaki Airport (Olilit Airport)",-7.8495355,131.334,3031
"SYA","SYA - Eareckson Air Station",52.711815,174.1258,12106
"SYJ","SYJ - Sirjan Airport",29.550589,55.665016,2787
"SYO","SYO - Shonai Airport",38.81578,139.78775,2018
"SYU","SYU - Warraber Island Airport",-10.206545,142.82289,12109
"TAH","TAH - Whitegrass Airport",-19.45238,169.22261,8799
"TAL","TAL - Ralph M. Calhoun Memorial Airport",65.173195,-152.1097,12111
"TBF","TBF - Tabiteuea North Airport",-1.223705,174.77611,12112
"TBP","TBP - Cap. FAP Pedro Canga Rodríguez Airport",-3.55169,-80.3814850051824,3739
"TBT","TBT - Tabatinga International Airport",-4.25038,-69.93939,3015
"TCB","TCB - Treasure Cay Airport",26.741133,-77.381676,8019
"TCQ","TCQ - Coronel FAP Carlos Ciriani Santa Rosa International Airport",-18.053059,-70.275604,1448
"TCX","TCX - Tabas Airport",33.669254,56.89706,12117
"TDK","TDK - Taldykorgan Airport",45.12513,78.44779,2718
"TEE","TEE - Cheikh Larbi Tébessi Airport",35.43134805,8.12233086019078,2615
"TEF","TEF - Telfer Airport",-21.710812,122.22628,12120
"TEI","TEI - Tezu Airport",27.940578,96.13423,6914
"TEQ","TEQ - Tekirdağ Çorlu Airport",41.127754,27.910038,3614
"TEV","TEV - Teruel Airport",40.412235,-1.2212311,5450
"THS","THS - Sukhothai Airport",17.2375,99.81834,6158
"TIP","TIP - Tripoli International Airport",32.669445,13.156667,634
"TIX","TIX - Space Coast Regional Airport",28.513363,-80.7988,4286
"TJH","TJH - Tajima Airport",35.51625,134.78937,1470
"TJS","TJS - Tanjung Harapan Airport",2.83639,117.37361,8855
"TKD","TKD - Takoradi Airport",4.8954654,-1.7721311,2069
"TKQ","TKQ - Kigoma Airport",-4.8899293,29.671646,3166
"TKV","TKV - Tatakoto Airport",-17.3553009,-138.4450073,12131
"TLE","TLE - Toliara Airport",-23.387861,43.723194,3433
"TLU","TLU - Golfo de Morrosquillo Airport",9.51246,-75.58658,1022
"TMF","TMF - Thimarafushi Airport",2.212212,73.153175,8763
"TML","TML - Tamale Airport",9.556552,-0.8615559,761
"TMW","TMW - Tamworth Airport",-31.084454,150.84837,8644
"TNJ","TNJ - Raja Haji Fisabilillah Airport",0.9216889,104.526794,2537
"TOD","TOD - Tioman Airport",2.8184261,104.15947,12138
"TOE","TOE - Tozeur–Nefta International Airport",33.935337,8.111465,4351
"TOG","TOG - Togiak Airport",59.05322,-160.398,12140
"TPH","TPH - Tonopah Airport",38.056404,-117.083206,12141
"TPL","TPL - Draughon–Miller Central Texas Regional Airport",31.151733,-97.41248,1407
"TRE","TRE - Tiree Airport",56.499454,-6.871103,12143
"TTA","TTA - Tan Tan Airport (Plage Blanche Airport)",28.445442,-11.159068,4194
"TTJ","TTJ - Tottori Airport",35.52656,134.16794,1746
"TTT","TTT - Taitung Airport (Taitung Fongnian Airport)",22.7563,121.107124,3533
"TUG","TUG - Tuguegarao Airport",17.643532,121.73346,727
"TUI","TUI - Turaif Domestic Airport",31.688896,38.73377,12148
"TVI","TVI - Thomasville Regional Airport",30.902258,-83.88037,6088
"TYL","TYL - Capitán FAP Víctor Montes Arias International Airport",-4.575785,-81.25621,3836
"UBB","UBB - Mabuiag Island Airport",-9.951481,142.19571,12151
"UBJ","UBJ - Yamaguchi Ube Airport",33.933018,131.27504,1183
"UEL","UEL - Quelimane Airport",-17.855427,36.868587,2568
"UGO","UGO - Uíge Airport",-7.602778,15.02775,1483
"ULM","ULM - New Ulm Municipal Airport",44.319443,-94.50222,3495
"ULN","ULN - Chinggis Khaan International Airport",47.840816,106.77007,614
"ULP","ULP - Quilpie Airport",-26.610226,144.25711,8583
"UNN","UNN - Ranong Airport",9.773893,98.58713,4243
"UOX","UOX - University-Oxford Airport",34.38376,-89.53672,4519
"UTN","UTN - Upington Airport",-28.408636,21.255907,3346
"UTT","UTT - Mthatha Airport",-31.548767,28.671906,3140
"UYL","UYL - Nyala Airport",12.054646,24.954374,1436
"UYU","UYU - Uyuni Airport (Joya Andina Airport)",-20.448431,-66.84096,5931
"VAA","VAA - Vaasa Airport",63.051247,21.762712,3475
"VAK","VAK - Chevak Airport",61.540348,-165.59898,12165
"VAM","VAM - Villa International Airport",3.4705555,72.83583,8752
"VCT","VCT - Victoria Regional Airport",28.852345,-96.91994,3765
"VGZ","VGZ - Villa Garzón Airport",0.9813589,-76.604454,4321
"VHC","VHC - Henrique de Carvalho Airport",-9.68971,20.431423,1650
"VHZ","VHZ - Vahitahi Airport",-18.77425,-138.82465,12170
"VIG","VIG - Juan Pablo Pérez Alfonzo Airport",8.624139,-71.672668,12171
"VJB","VJB - Xai-Xai Airport",-25.26612,33.23862,6169
"VJI","VJI - Virginia Highlands Airport",36.685448,-82.03388,6122
"VKT","VKT - Vorkuta Airport",67.490364,64.00455,3883
"VOZ","VOZ - Voronezh International Airport (Chertovitskoye Airport)",51.81254,39.22536,755
"VPE","VPE - Ondjiva Pereira Airport",-17.048004,15.689486,2112
"VQS","VQS - Antonio Rivera Rodríguez Airport",18.135273,-65.491325,12177
"VRC","VRC - Virac Airport",13.5795,124.21187,2007
"VRL","VRL - Vila Real Airport",41.275814,-7.719441,2175
"VSE","VSE - Viseu Airport",40.727264,-7.8905206,1647
"VXC","VXC - Lichinga Airport",-13.274426,35.264603,3099
"WBM","WBM - Wapenamanda Airport",-5.634367,143.8913,8358
"WDG","WDG - Enid Woodring Regional Airport",36.37859,-97.79068,4878
"WEI","WEI - Weipa Airport",-12.677915,141.9222,8393
"WIC","WIC - Wick Airport",58.45377,-3.0892677,6845
"WJU","WJU - Wonju Airport",37.459232,127.97715,840
"WKA","WKA - Wanaka Airport",-44.72295,169.24345,5690
"WLK","WLK - Selawik Airport",66.59991,-159.98322,12188
"WLP","WLP - West Angelas Airport",-23.136454,118.70698,12189
"WMC","WMC - Winnemucca Municipal Airport",40.90401,-117.80385,7335
"WNP","WNP - Naga Airport",13.5848055,123.268875,548
"WNR","WNR - Windorah Airport",-25.41196,142.66388,8659
"WPU","WPU - Guardiamarina Zañartu Airport",-54.931293,-67.631386,4587
"WRE","WRE - Whangarei Airport",-35.76777,174.36406,4834
"WSZ","WSZ - Westport Airport",-41.737698,171.58432,8319
"WUU","WUU - Wau Airport",7.725794,27.973225,2879
"WYA","WYA - Whyalla Airport",-33.052334,137.52167,6258
"XKH","XKH - Xieng Khouang Airport",19.451231,103.16652,5370
"XKS","XKS - Kasabonika Airport",53.524723,-88.64278,12199
"XMH","XMH - Manihi Airport",-14.436546,-146.07025,12200
"XMY","XMY - Yam Island Airport",-9.901109695,142.776001,12201
"XSP","XSP - Seletar Airport",1.4155374,103.86676,124
"YAP","YAP - Yap International Airport (FAA: T11)",9.4987545,138.08345,8795
"YBR","YBR - Brandon Municipal Airport (McGill Field)",49.902447,-99.94465,4907
"YCH","YCH - Miramichi Airport",47.009018,-65.46757,6596
"YCM","YCM - St. Catharines/Niagara District Airport",43.189358,-79.17107,368
"YCO","YCO - Kugluktuk Airport",67.81648,-115.13382,12207
"YES","YES - Yasuj Airport",30.699774,51.55276,3541
"YGH","YGH - Fort Good Hope Airport",66.24056,-128.64883,12209
"YGJ","YGJ - Miho–Yonago Airport",35.500626,133.24512,1088
"YGX","YGX - Gillam Airport",56.35705,-94.70573,12211
"YHO","YHO - Hopedale Airport",55.44829941,-60.22859955,12212
"YIK","YIK - Ivujivik Airport",62.415554,-77.92549,12213
"YIV","YIV - Island Lake Airport (Garden Hill Airport)",53.856644,-94.65247,12214
"YJT","YJT - Stephenville International Airport",48.545876,-58.563114,7942
"YKZ","YKZ - Buttonville Municipal Airport",43.861843,-79.36957,81
"YOL","YOL - Yola Airport",9.266384,12.425283,1653
"YON","YON - Yongphulla Airport (Yonphula Airport)",27.25625,91.51455,8727
"YPO","YPO - Peawanuck Airport",54.989326,-85.439064,12219
"YPW","YPW - Powell River Airport",49.83391,-124.49959,7054
"YQZ","YQZ - Quesnel Airport",53.026157,-122.50587,7451
"YRG","YRG - Rigolet Airport (TC: CCZ2)",54.1751661,-58.4229052275018,12222
"YSN","YSN - Salmon Arm Airport",50.68536,-119.23451,6194
"YST","YST - St. Theresa Point Airport",53.856644,-94.65247,12224
"YTE","YTE - Cape Dorset Airport",64.23077,-76.525856,12225
"YTM","YTM - Mont Tremblant International Airport",46.40917,-74.78028,7482
"YUS","YUS - Yushu Batang Airport",32.825,97.125,6181
"YVM","YVM - Qikiqtarjuaq Airport",67.54683,-64.02951,12228
"YVQ","YVQ - Norman Wells Airport",65.281395,-126.79878,12229
"YXP","YXP - Pangnirtung Airport",66.145,-65.71361,12230
"YZU","YZU - Whitecourt Airport",54.1402,-115.78435,12231
"YZX","YZX - CFB Greenwood",44.978336,-64.92149,6220
"YZZ","YZZ - Trail Airport (TC: CAD4)",49.058674,-117.60755,7751
"ZAL","ZAL - Pichoy Airport",-39.65045,-73.08145,2885
"ZBM","ZBM - Roland-Désourdy Airport",45.288143,-72.74465,2883
"ZOS","ZOS - Cañal Bajo Carlos Hott Siebert Airport",-40.604633,-73.06104,2410
"ZSA","ZSA - San Salvador Airport (Cockburn Town Airport)",24.06306,-74.522255,12237
"ZSE","ZSE - Pierrefonds Airport",-21.32075,55.423626,2373
"ZTA","ZTA - Tureia Airport",-18.064793,-140.95824,12239
"ZVK","ZVK - Savannakhet Airport",16.556776,104.7631,2638
"AAF","AAF - Apalachicola Regional Airport",29.7264,-85.0247,12241
"ACB","ACB - Antrim County Airport",44.988045,-85.19766,6673
"AGT","AGT - Guaraní International Airport",-25.4555,-54.843594,1249
"AGX","AGX - Agatti Aerodrome",10.828119,72.179306,12244
"ALP","ALP - Aleppo International Airport",36.18458,37.22751,405
"AMW","AMW - Ames Municipal Airport",41.99208,-93.621666,3926
"ANV","ANV - Anvik Airport",62.64841,-160.19019,12247
"ATS","ATS - Artesia Municipal Airport",32.8527,-104.467186,6974
"AUX","AUX - Araguaína Airport",-7.2283916,-48.240532,2768
"AWM","AWM - West Memphis Municipal Airport",35.13542,-90.23288,597
"AZI","AZI - Al Bateen Executive Airport",24.428812,54.45593,590
"BAF","BAF - Westfield-Barnes Regional Airport",42.158398,-72.71561,2581
"BDG","BDG - Blanding Municipal Airport",37.582176,-109.481575,12253
"BGC","BGC - Bragança Airport",41.85719,-6.70726,5476
"BGX","BGX - Comandante Gustavo Kraemer Airport",-31.389591,-54.11207,3205
"BHV","BHV - Bahawalpur Airport",29.34989,71.71123,856
"BLB","BLB - Panamá Pacífico International Airport (former Howard AFB)",8.914804,-79.59593,632
"BPG","BPG - Barra do Garças Airport",-15.858338,-52.39055,3827
"BQW","BQW - Balgo Hill Airport",-20.148901,127.97521,12259
"BRL","BRL - Southeast Iowa Regional Airport",40.7815,-91.12,4957
